source_archive,source_path,source_sha256,classification,current_repository_equivalent,proposed_destination,action,conflict_status,reason,dependencies,validation,rollback,approval_needed,decision_id,resolution_status,transition_phase
CURRENT_REPOSITORY,automation/numbered/017-implement-required-production-geography-and-address-resolution.md,16b9769b7a141a4b110fbe09d04d48df7c81709da99524718f8afd7cda00e108,REPOSITORY_PROMPT,automation/numbered/017-implement-required-production-geography-and-address-resolution.md,automation/numbered/017-implement-required-production-geography-and-address-resolution.md,REPLACE,NONE,Replace the current prompt with the selected same-path v10.1 donor after whole-mapping approval.,explicit human controller/prompt/policy/layout decision,tracked SHA-256 preserved; no staged diff,No change was applied.,YES,MAP-PROMPTS-V10.1,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
CURRENT_REPOSITORY,automation/numbered/018-pilot-source-ingestion-normalization-and-geography-audit.md,d2d362064071ab97c1e37aaaa5e9f084577e853096e6cec3204dbeecd6c39f3a,REPOSITORY_PROMPT,automation/numbered/018-pilot-source-ingestion-normalization-and-geography-audit.md,automation/numbered/018-pilot-source-ingestion-normalization-and-geography-audit.md,REPLACE,NONE,Replace the current prompt with the selected same-path v10.1 donor after whole-mapping approval.,explicit human controller/prompt/policy/layout decision,tracked SHA-256 preserved; no staged diff,No change was applied.,YES,MAP-PROMPTS-V10.1,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
CURRENT_REPOSITORY,automation/numbered/019-implement-the-authorized-customer-api-and-query-projections.md,b6b50a2e0ff79bd5e2b6d8fb3102df94268f36a0ac7be70de4e64a1e7f4dfb3e,REPOSITORY_PROMPT,automation/numbered/019-implement-the-authorized-customer-api-and-query-projections.md,automation/numbered/019-implement-the-authorized-customer-api-and-query-projections.md,REPLACE,NONE,Replace the current prompt with the selected same-path v10.1 donor after whole-mapping approval.,explicit human controller/prompt/policy/layout decision,tracked SHA-256 preserved; no staged diff,No change was applied.,YES,MAP-PROMPTS-V10.1,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
CURRENT_REPOSITORY,automation/numbered/020-build-the-authenticated-frontend-foundation-and-onboarding-experience.md,9c737597d68820cc9e807ad36969af440ad0e610b339859a88539da4858a9a4a,REPOSITORY_PROMPT,automation/numbered/020-build-the-authenticated-frontend-foundation-and-onboarding-experience.md,automation/numbered/020-build-the-authenticated-frontend-foundation-and-onboarding-experience.md,REPLACE,NONE,Replace the current prompt with the selected same-path v10.1 donor after whole-mapping approval.,explicit human controller/prompt/policy/layout decision,tracked SHA-256 preserved; no staged diff,No change was applied.,YES,MAP-PROMPTS-V10.1,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
CURRENT_REPOSITORY,automation/numbered/021-build-the-explainable-opportunity-dashboard-and-lead-workflow.md,0630b48a643b51836fcff530c656ef6cc4767030e005252bb10240764682aa8d,REPOSITORY_PROMPT,automation/numbered/021-build-the-explainable-opportunity-dashboard-and-lead-workflow.md,automation/numbered/021-build-the-explainable-opportunity-dashboard-and-lead-workflow.md,REPLACE,NONE,Replace the current prompt with the selected same-path v10.1 donor after whole-mapping approval.,explicit human controller/prompt/policy/layout decision,tracked SHA-256 preserved; no staged diff,No change was applied.,YES,MAP-PROMPTS-V10.1,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
CURRENT_REPOSITORY,automation/numbered/022-customer-api-frontend-and-data-exposure-audit.md,e856477be476a8e30eed400902cb8ddd0839fa65a9aca6d85ce5cc69b9313495,REPOSITORY_PROMPT,automation/numbered/022-customer-api-frontend-and-data-exposure-audit.md,automation/numbered/022-customer-api-frontend-and-data-exposure-audit.md,REPLACE,NONE,Replace the current prompt with the selected same-path v10.1 donor after whole-mapping approval.,explicit human controller/prompt/policy/layout decision,tracked SHA-256 preserved; no staged diff,No change was applied.,YES,MAP-PROMPTS-V10.1,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
CURRENT_REPOSITORY,automation/numbered/023-implement-email-notification-orchestration-and-delivery.md,fd492354e1e903e38bd036e956dbb09d422beab6f16dfaa2faa9fd986a77e2f7,REPOSITORY_PROMPT,automation/numbered/023-implement-email-notification-orchestration-and-delivery.md,automation/numbered/023-implement-email-notification-orchestration-and-delivery.md,REPLACE,NONE,Replace the current prompt with the selected same-path v10.1 donor after whole-mapping approval.,explicit human controller/prompt/policy/layout decision,tracked SHA-256 preserved; no staged diff,No change was applied.,YES,MAP-PROMPTS-V10.1,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
CURRENT_REPOSITORY,automation/numbered/024-email-delivery-audit.md,0685d9a1a2814d16ed1b5fd3d20312bc5c20d1efc10c231415c2449c2b09b6fe,REPOSITORY_PROMPT,automation/numbered/024-email-delivery-audit.md,automation/numbered/024-email-delivery-audit.md,REPLACE,NONE,Replace the current prompt with the selected same-path v10.1 donor after whole-mapping approval.,explicit human controller/prompt/policy/layout decision,tracked SHA-256 preserved; no staged diff,No change was applied.,YES,MAP-PROMPTS-V10.1,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
CURRENT_REPOSITORY,automation/numbered/025-implement-controlled-sms-infrastructure-behind-a-disabled-feature-flag.md,788b409ede2366c5907966e1c84929d01cf8adfc6046014a2db898302d351873,REPOSITORY_PROMPT,automation/numbered/025-implement-controlled-sms-infrastructure-behind-a-disabled-feature-flag.md,automation/numbered/025-implement-controlled-sms-infrastructure-behind-a-disabled-feature-flag.md,REPLACE,NONE,Replace the current prompt with the selected same-path v10.1 donor after whole-mapping approval.,explicit human controller/prompt/policy/layout decision,tracked SHA-256 preserved; no staged diff,No change was applied.,YES,MAP-PROMPTS-V10.1,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
CURRENT_REPOSITORY,automation/numbered/026-build-internal-review-and-source-operations-tooling.md,a57911b79dc60a150fa3c950f295e5a1c87675bfdcfd317ff3d126f12d4b7eea,REPOSITORY_PROMPT,automation/numbered/026-build-internal-review-and-source-operations-tooling.md,automation/numbered/026-build-internal-review-and-source-operations-tooling.md,REPLACE,NONE,Replace the current prompt with the selected same-path v10.1 donor after whole-mapping approval.,explicit human controller/prompt/policy/layout decision,tracked SHA-256 preserved; no staged diff,No change was applied.,YES,MAP-PROMPTS-V10.1,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
CURRENT_REPOSITORY,automation/numbered/027-notification-sms-and-operations-audit.md,a5704946d9a2d4e40ad84b755ff1154d1e24f057ac18ae7f916c196b563a421d,REPOSITORY_PROMPT,automation/numbered/027-notification-sms-and-operations-audit.md,automation/numbered/027-notification-sms-and-operations-audit.md,REPLACE,NONE,Replace the current prompt with the selected same-path v10.1 donor after whole-mapping approval.,explicit human controller/prompt/policy/layout decision,tracked SHA-256 preserved; no staged diff,No change was applied.,YES,MAP-PROMPTS-V10.1,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
CURRENT_REPOSITORY,automation/numbered/028-implement-the-privacy-conscious-analytics-event-model.md,e5ca6a0ba0c0758e5bdc3e706a66cd27c815db0dc3310e22154dfd58b81a2d0b,REPOSITORY_PROMPT,automation/numbered/028-implement-the-privacy-conscious-analytics-event-model.md,automation/numbered/028-implement-the-privacy-conscious-analytics-event-model.md,REPLACE,NONE,Replace the current prompt with the selected same-path v10.1 donor after whole-mapping approval.,explicit human controller/prompt/policy/layout decision,tracked SHA-256 preserved; no staged diff,No change was applied.,YES,MAP-PROMPTS-V10.1,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
CURRENT_REPOSITORY,automation/numbered/029-implement-observability-health-alerting-and-operational-runbooks.md,1ee2a6c35a618af1a581af5b3ab0f55dbfa98ec989d742e0ba12660df1ffb62b,REPOSITORY_PROMPT,automation/numbered/029-implement-observability-health-alerting-and-operational-runbooks.md,automation/numbered/029-implement-observability-health-alerting-and-operational-runbooks.md,REPLACE,NONE,Replace the current prompt with the selected same-path v10.1 donor after whole-mapping approval.,explicit human controller/prompt/policy/layout decision,tracked SHA-256 preserved; no staged diff,No change was applied.,YES,MAP-PROMPTS-V10.1,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
CURRENT_REPOSITORY,automation/numbered/030-implement-backup-restore-reconciliation-and-rollback-procedures.md,a5e630bdcba239666ca45d01aa380f29ab2af39f2d628bebb4d6d9e38e4f99ea,REPOSITORY_PROMPT,automation/numbered/030-implement-backup-restore-reconciliation-and-rollback-procedures.md,automation/numbered/030-implement-backup-restore-reconciliation-and-rollback-procedures.md,REPLACE,NONE,Replace the current prompt with the selected same-path v10.1 donor after whole-mapping approval.,explicit human controller/prompt/policy/layout decision,tracked SHA-256 preserved; no staged diff,No change was applied.,YES,MAP-PROMPTS-V10.1,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
CURRENT_REPOSITORY,automation/numbered/031-perform-security-privacy-performance-and-recovery-hardening.md,b605c04cfa99081ea8f53fe0814fd3a02542b4f3a34e41ed9b196f9e35635914,REPOSITORY_PROMPT,automation/numbered/031-perform-security-privacy-performance-and-recovery-hardening.md,docs/delivery-provenance/v10.1/pre-v10.1-controller/automation/numbered/031-perform-security-privacy-performance-and-recovery-hardening.md,MOVE,NONE,Archive the superseded active filename before adding its selected v10.1 plan/audit replacement.,explicit human controller/prompt/policy/layout decision,tracked SHA-256 preserved; no staged diff,No change was applied.,YES,MAP-PROMPTS-V10.1,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
CURRENT_REPOSITORY,automation/numbered/032-formal-pilot-release-test-matrix-and-release-gate-audit.md,5b7201cb3bafa7f6d51cd65e5f4e50d8714a8fdf14d7fed049ea188139eebd20,REPOSITORY_PROMPT,automation/numbered/032-formal-pilot-release-test-matrix-and-release-gate-audit.md,automation/numbered/032-formal-pilot-release-test-matrix-and-release-gate-audit.md,REPLACE,NONE,Replace the current prompt with the selected same-path v10.1 donor after whole-mapping approval.,explicit human controller/prompt/policy/layout decision,tracked SHA-256 preserved; no staged diff,No change was applied.,YES,MAP-PROMPTS-V10.1,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
CURRENT_REPOSITORY,automation/numbered/033-prepare-and-execute-the-controlled-staging-deployment.md,34ec997ef77764969c45fceaf95a2941edb3c63aec1016818a0b7a2751ba8e89,REPOSITORY_PROMPT,automation/numbered/033-prepare-and-execute-the-controlled-staging-deployment.md,docs/delivery-provenance/v10.1/pre-v10.1-controller/automation/numbered/033-prepare-and-execute-the-controlled-staging-deployment.md,MOVE,NONE,Archive the superseded active filename before adding its selected v10.1 plan/audit replacement.,explicit human controller/prompt/policy/layout decision,tracked SHA-256 preserved; no staged diff,No change was applied.,YES,MAP-PROMPTS-V10.1,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
CURRENT_REPOSITORY,automation/numbered/034-final-staging-and-pilot-readiness-audit.md,d657196c0e16e440a384e2ddccf3a06937bb55b0b37ff5c68f856061125748e5,REPOSITORY_PROMPT,automation/numbered/034-final-staging-and-pilot-readiness-audit.md,automation/numbered/034-final-staging-and-pilot-readiness-audit.md,REPLACE,NONE,Replace the current prompt with the selected same-path v10.1 donor after whole-mapping approval.,explicit human controller/prompt/policy/layout decision,tracked SHA-256 preserved; no staged diff,No change was applied.,YES,MAP-PROMPTS-V10.1,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
CURRENT_REPOSITORY,automation/numbered/035-deploy-the-controlled-production-pilot.md,b064d57f204280a64b56f1338a561fc345e0ed7b320e3253b5e5ca8249fd9210,REPOSITORY_PROMPT,automation/numbered/035-deploy-the-controlled-production-pilot.md,docs/delivery-provenance/v10.1/pre-v10.1-controller/automation/numbered/035-deploy-the-controlled-production-pilot.md,MOVE,NONE,Archive the superseded active filename before adding its selected v10.1 plan/audit replacement.,explicit human controller/prompt/policy/layout decision,tracked SHA-256 preserved; no staged diff,No change was applied.,YES,MAP-PROMPTS-V10.1,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
CURRENT_REPOSITORY,automation/numbered/036-production-pilot-launch-verification-audit.md,03a42c89f8dd1f1d1f089b0942503e8fe19ec9f1877f6a13ef2f3dff3b122085,REPOSITORY_PROMPT,automation/numbered/036-production-pilot-launch-verification-audit.md,automation/numbered/036-production-pilot-launch-verification-audit.md,REPLACE,NONE,Replace the current prompt with the selected same-path v10.1 donor after whole-mapping approval.,explicit human controller/prompt/policy/layout decision,tracked SHA-256 preserved; no staged diff,No change was applied.,YES,MAP-PROMPTS-V10.1,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
CURRENT_REPOSITORY,automation/numbered/037-implement-pilot-feedback-and-business-validation-workflow.md,7089128dd54138e2fc7873ce0ffbae1e2db5b9b8bd460c967010b328663bcbb0,REPOSITORY_PROMPT,automation/numbered/037-implement-pilot-feedback-and-business-validation-workflow.md,automation/numbered/037-implement-pilot-feedback-and-business-validation-workflow.md,REPLACE,NONE,Replace the current prompt with the selected same-path v10.1 donor after whole-mapping approval.,explicit human controller/prompt/policy/layout decision,tracked SHA-256 preserved; no staged diff,No change was applied.,YES,MAP-PROMPTS-V10.1,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
CURRENT_REPOSITORY,automation/numbered/038-pilot-feedback-and-business-validation-audit.md,f822b87487640f516ab5270c59f3329e32c2739f4f2c91fa1ffc4491ab3778be,REPOSITORY_PROMPT,automation/numbered/038-pilot-feedback-and-business-validation-audit.md,automation/numbered/038-pilot-feedback-and-business-validation-audit.md,REPLACE,NONE,Replace the current prompt with the selected same-path v10.1 donor after whole-mapping approval.,explicit human controller/prompt/policy/layout decision,tracked SHA-256 preserved; no staged diff,No change was applied.,YES,MAP-PROMPTS-V10.1,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
CURRENT_REPOSITORY,automation/numbered/markdown-prompts.zip,67fe18e625209d860eedcfdde40f0161b1a57efa1f060381105a30e4edb0cb15,REPOSITORY_PROMPT,automation/numbered/markdown-prompts.zip,docs/delivery-provenance/v10.1/pre-v10.1-controller/automation/numbered/markdown-prompts.zip,MOVE,NONE,Archive the pre-v10.1 prompt archive before materializing the selected archive.,explicit human controller/prompt/policy/layout decision,tracked SHA-256 preserved; no staged diff,No change was applied.,YES,MAP-PROMPTS-V10.1,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
CURRENT_REPOSITORY,automation/prompt-manifest.json,8a3545260e50a1153266bc0f066845ea820527857e6ba153f38f0e387d9b4efd,REPOSITORY_AUTOMATION,automation/prompt-manifest.json,automation/prompt-manifest.json,MERGE,NONE,"Rebuild the 38 numbered-prompt manifest entries from selected bytes and update renamed stages 031, 033 and 035; validate the three appendices separately.",38 selected numbered prompts; three canonical appendices; manifest validator,tracked SHA-256 preserved; no staged diff,No change was applied.,YES,MAP-PROMPTS-V10.1,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
CURRENT_REPOSITORY,automation/reports/roadmap-generation-report.md,817460116d94da133d6127b07f7d6a7fd2d0896a8cf4295abd56ce68f5decb32,REPOSITORY_AUTOMATION,automation/reports/roadmap-generation-report.md,docs/delivery-provenance/v10.1/pre-v10.1-controller/automation/reports/roadmap-generation-report.md,MOVE,NONE,Retire the stale pre-v10.1 proposal/reference without generating or activating a replacement roadmap.,selected prompt generation; active roadmap remains null,tracked SHA-256 preserved; no staged diff,No change was applied.,YES,MAP-STALE-ROADMAP-EVIDENCE,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
CURRENT_REPOSITORY,automation/result.schema.json,c1eebe6ec9c42848e6dec0a9d11a0017d6b0a4fddb33da6dd34165127098a976,REPOSITORY_SCHEMA,automation/result.schema.json,automation/result.schema.json,KEEP_CURRENT,NONE,Keep the repository controller boundary byte-exact and dormant during integration.,ADR-0009; transition contract single-writer gates,tracked SHA-256 preserved; no staged diff,No change was applied.,NO,MAP-REPOSITORY-CONTROLLER,READY_FOR_APPROVAL,H0_PREPARATION
CURRENT_REPOSITORY,automation/roadmap-generator-prompt.md,a2bcb705b6db7d622a17f503c25d365babc0484fbcc87be2dba516e50b0b512f,REPOSITORY_AUTOMATION,automation/roadmap-generator-prompt.md,automation/roadmap-generator-prompt.md,KEEP_CURRENT,NONE,Keep the repository controller boundary byte-exact and dormant during integration.,ADR-0009; transition contract single-writer gates,tracked SHA-256 preserved; no staged diff,No change was applied.,NO,MAP-REPOSITORY-CONTROLLER,READY_FOR_APPROVAL,H0_PREPARATION
CURRENT_REPOSITORY,automation/roadmap.example.json,99e0fe49a2d258ce22e7bad094ffd4d9655bb62517a4d5a061e098d5beebe1d2,REPOSITORY_AUTOMATION,automation/roadmap.example.json,docs/delivery-provenance/v10.1/pre-v10.1-controller/automation/roadmap.example.json,MOVE,NONE,Retire the stale pre-v10.1 proposal/reference without generating or activating a replacement roadmap.,selected prompt generation; active roadmap remains null,tracked SHA-256 preserved; no staged diff,No change was applied.,YES,MAP-STALE-ROADMAP-EVIDENCE,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
CURRENT_REPOSITORY,automation/roadmap.json,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,REPOSITORY_AUTOMATION,automation/roadmap.json,automation/roadmap.json,KEEP_CURRENT,NONE,Preserve repository-primary governance while active policy and roadmap remain null.,transition contract authority_state,tracked SHA-256 preserved; no staged diff,No change was applied.,NO,MAP-AUTHORITY-INACTIVE,READY_FOR_APPROVAL,H0_PREPARATION
CURRENT_REPOSITORY,automation/roadmap.proposed.json,30c858b8ec02a2e6dae94a991395e1c0baabbf4b65bcf07e25d8dc30334f18c7,REPOSITORY_AUTOMATION,automation/roadmap.proposed.json,docs/delivery-provenance/v10.1/pre-v10.1-controller/automation/roadmap.proposed.json,MOVE,NONE,Retire the stale pre-v10.1 proposal/reference without generating or activating a replacement roadmap.,selected prompt generation; active roadmap remains null,tracked SHA-256 preserved; no staged diff,No change was applied.,YES,MAP-STALE-ROADMAP-EVIDENCE,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
CURRENT_REPOSITORY,automation/roadmap.schema.json,572a5d6cc87ca5bce46b7e517c9cd709ea4584a333ada028d3f64c2ebf19ce7f,REPOSITORY_SCHEMA,automation/roadmap.schema.json,automation/roadmap.schema.json,KEEP_CURRENT,NONE,Keep the repository controller boundary byte-exact and dormant during integration.,ADR-0009; transition contract single-writer gates,tracked SHA-256 preserved; no staged diff,No change was applied.,NO,MAP-REPOSITORY-CONTROLLER,READY_FOR_APPROVAL,H0_PREPARATION
CURRENT_REPOSITORY,automation/smoke_test.py,1feb29feea21417d2e284fc474dcb3ec457c663f0ae8be36fa515e6bbe6cd0e0,REPOSITORY_AUTOMATION,automation/smoke_test.py,automation/smoke_test.py,KEEP_CURRENT,NONE,Keep the repository controller boundary byte-exact and dormant during integration.,ADR-0009; transition contract single-writer gates,tracked SHA-256 preserved; no staged diff,No change was applied.,NO,MAP-REPOSITORY-CONTROLLER,READY_FOR_APPROVAL,H0_PREPARATION
CURRENT_REPOSITORY,docs/automation/AZPR-Autonomous-Agent-Loop-Implementation-Guide.docx,5666e29e842fc172f173533b44a8d321eff5158c7d33233c008e362678cb7da1,REPOSITORY_DOCUMENTATION,docs/automation/AZPR-Autonomous-Agent-Loop-Implementation-Guide.docx,docs/delivery-provenance/v10.1/pre-v10.1-controller/docs/automation/AZPR-Autonomous-Agent-Loop-Implementation-Guide.docx,MOVE,NONE,"Archive the pre-v10.1 controller manifest or setup guide because its hashes, prompt names, or roadmap commands will no longer describe the approved mapping.",selected prompt generation; repository controller remains dormant; replacement documentation review,tracked SHA-256 preserved; no staged diff,No change was applied.,YES,MAP-STALE-CONTROLLER-REFERENCES,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
CURRENT_REPOSITORY,docs/automation/README.md,1d798cbeb1dd471c4ae44961ad258ab510fcc673183c04a2224cb6611f1ca76e,REPOSITORY_DOCUMENTATION,docs/automation/README.md,docs/automation/README.md,MERGE,NONE,Add the staged-hybrid dormant-transition notice without activating either controller.,ADR-0009; transition contract,post-merge generated-row SHA-256; documentation check; no controller execution,Restore the exact pre-preparation bytes from the approved base commit.,NO,MAP-PREPARATION-DOCUMENTATION,READY_FOR_APPROVAL,H0_PREPARATION
CURRENT_REPOSITORY,docs/automation/autonomous-execution-policy.md,654e984ec43384175e64bd2c9db5da32bf4b56d128dfe8aff4424aaeb03783df,REPOSITORY_DOCUMENTATION,docs/automation/autonomous-execution-policy.md,docs/automation/autonomous-execution-policy.md,KEEP_CURRENT,NONE,Preserve repository-primary governance while active policy and roadmap remain null.,transition contract authority_state,tracked SHA-256 preserved; no staged diff,No change was applied.,NO,MAP-AUTHORITY-INACTIVE,READY_FOR_APPROVAL,H0_PREPARATION
CURRENT_REPOSITORY,docs/automation/current-status.md,494a4094331cf3de3711cd4d44aa6ad9c8f243b2c3948dfb398e25266dc7586d,REPOSITORY_DOCUMENTATION,docs/automation/current-status.md,docs/automation/current-status.md,MERGE,NONE,Add the staged-hybrid dormant-transition notice without activating either controller.,ADR-0009; transition contract,post-merge generated-row SHA-256; documentation check; no controller execution,Restore the exact pre-preparation bytes from the approved base commit.,NO,MAP-PREPARATION-DOCUMENTATION,READY_FOR_APPROVAL,H0_PREPARATION
CURRENT_REPOSITORY,AZPR-roadmap-security-consultation.md,560985a96ebe55435306bd2240674a3ffd25959ff5ad9c0bfff9342a04e6b13e,REPOSITORY_AUTOMATION,AZPR-roadmap-security-consultation.md,docs/delivery-provenance/v10.1/pre-v10.1-controller/AZPR-roadmap-security-consultation.md,MOVE,NONE,Disposition added after reference closure identified this affected tracked file.,ADR-0009; selected v10.1 prompt generation; whole-mapping human approval,tracked SHA-256; reference scan; no active roadmap,Restore the exact pre-integration bytes from the provenance destination or Git history.,YES,MAP-STALE-ROADMAP-EVIDENCE,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
CURRENT_REPOSITORY,AZPR-roadmap-security-scorecard.json,770a3e5fcb4c4a2fcd94bb52ba9bc337677bc73a4c5dee78f4088d500002173a,REPOSITORY_AUTOMATION,AZPR-roadmap-security-scorecard.json,docs/delivery-provenance/v10.1/pre-v10.1-controller/AZPR-roadmap-security-scorecard.json,MOVE,NONE,Disposition added after reference closure identified this affected tracked file.,ADR-0009; selected v10.1 prompt generation; whole-mapping human approval,tracked SHA-256; reference scan; no active roadmap,Restore the exact pre-integration bytes from the provenance destination or Git history.,YES,MAP-STALE-ROADMAP-EVIDENCE,READY_FOR_APPROVAL,H1_REPOSITORY_INTEGRATION
INTEGRATION_GENERATED,.gitignore,2edd584c20fed33985d88d16710eb28d4d72393c34a47f96d02930d70605c881,REPOSITORY_CONFIGURATION,.gitignore,.gitignore,MERGE,NONE,"Preparation-only safeguard, provenance, dependency, or validation artifact requested for mapping approval readiness.",ADR-0009; transition contract; no approval or activation side effect,SHA-256; repository tests; mapping-readiness assessment,Restore the exact pre-preparation bytes from the approved base commit.,NO,MAP-INTEGRATION-GENERATED,READY_FOR_APPROVAL,H0_PREPARATION
INTEGRATION_GENERATED,AGENTS.md,3dd70b9563eca6dd6c3ddc2952a2b158dfb122d036562f1ab1275fc7d43a5b59,REPOSITORY_CONFIGURATION,AGENTS.md,AGENTS.md,MERGE,NONE,"Preparation-only safeguard, provenance, dependency, or validation artifact requested for mapping approval readiness.",ADR-0009; transition contract; no approval or activation side effect,SHA-256; repository tests; mapping-readiness assessment,Restore the exact pre-preparation bytes from the approved base commit.,NO,MAP-INTEGRATION-GENERATED,READY_FOR_APPROVAL,H0_PREPARATION
INTEGRATION_GENERATED,AUTONOMOUS_LOOP_INSTALL.md,159e10cb42135664fb91a92c57e04e02f8c933a647124b9ca6211b654096dc0c,REPOSITORY_DOCUMENTATION,AUTONOMOUS_LOOP_INSTALL.md,AUTONOMOUS_LOOP_INSTALL.md,MERGE,NONE,"Preparation-only safeguard, provenance, dependency, or validation artifact requested for mapping approval readiness.",ADR-0009; transition contract; no approval or activation side effect,SHA-256; repository tests; mapping-readiness assessment,Restore the exact pre-preparation bytes from the approved base commit.,NO,MAP-INTEGRATION-GENERATED,READY_FOR_APPROVAL,H0_PREPARATION
INTEGRATION_GENERATED,automation/integration/v10.1/controller-transition-contract.json,e4334d4c69c31bc64ae37e0f5df88a0cbb08e2ac9455bc1ac5784297d94ce8e6,REPOSITORY_AUTOMATION,,automation/integration/v10.1/controller-transition-contract.json,ADD,NONE,"Preparation-only safeguard, provenance, dependency, or validation artifact requested for mapping approval readiness.",ADR-0009; transition contract; no approval or activation side effect,SHA-256; repository tests; mapping-readiness assessment,Remove this exact preparation artifact before approval if the staged-hybrid decision is withdrawn.,NO,MAP-INTEGRATION-GENERATED,READY_FOR_APPROVAL,H0_PREPARATION
INTEGRATION_GENERATED,automation/integration/v10.1/prompt-stages/00-preflight-authority-and-inputs.md,c2b4650bcac0ce167d8168828d01b1d1deca53dbbc4bb59510e18fca03b6e991,REPOSITORY_AUTOMATION,,automation/integration/v10.1/prompt-stages/00-preflight-authority-and-inputs.md,ADD,NONE,"Preparation-only safeguard, provenance, dependency, or validation artifact requested for mapping approval readiness.",ADR-0009; transition contract; no approval or activation side effect,SHA-256; repository tests; mapping-readiness assessment,Remove this exact preparation artifact before approval if the staged-hybrid decision is withdrawn.,NO,MAP-INTEGRATION-GENERATED,READY_FOR_APPROVAL,H0_PREPARATION
INTEGRATION_GENERATED,automation/integration/v10.1/prompt-stages/01-linux-delivery-reverification.md,9f52aec8f7b38a0478ca61db54b1a1135cd397e7be74d97ce7bcac9913eec31c,REPOSITORY_AUTOMATION,,automation/integration/v10.1/prompt-stages/01-linux-delivery-reverification.md,ADD,NONE,"Preparation-only safeguard, provenance, dependency, or validation artifact requested for mapping approval readiness.",ADR-0009; transition contract; no approval or activation side effect,SHA-256; repository tests; mapping-readiness assessment,Remove this exact preparation artifact before approval if the staged-hybrid decision is withdrawn.,NO,MAP-INTEGRATION-GENERATED,READY_FOR_APPROVAL,H0_PREPARATION
INTEGRATION_GENERATED,automation/integration/v10.1/prompt-stages/02-freeze-mapping-and-human-approval-handoff.md,f42f769405d392a4681b3416d23ed7bc47cfead2c89b83a91eccbe1da4fee13e,REPOSITORY_AUTOMATION,,automation/integration/v10.1/prompt-stages/02-freeze-mapping-and-human-approval-handoff.md,ADD,NONE,"Preparation-only safeguard, provenance, dependency, or validation artifact requested for mapping approval readiness.",ADR-0009; transition contract; no approval or activation side effect,SHA-256; repository tests; mapping-readiness assessment,Remove this exact preparation artifact before approval if the staged-hybrid decision is withdrawn.,NO,MAP-INTEGRATION-GENERATED,READY_FOR_APPROVAL,H0_PREPARATION
INTEGRATION_GENERATED,automation/integration/v10.1/prompt-stages/03-h1-materialize-approved-repository-mapping.md,1a312f3eebe2aea3d9e711a30e0a503a2dcb1e93c101fee09164ae32b11bf10e,REPOSITORY_AUTOMATION,,automation/integration/v10.1/prompt-stages/03-h1-materialize-approved-repository-mapping.md,ADD,NONE,"Preparation-only safeguard, provenance, dependency, or validation artifact requested for mapping approval readiness.",ADR-0009; transition contract; no approval or activation side effect,SHA-256; repository tests; mapping-readiness assessment,Remove this exact preparation artifact before approval if the staged-hybrid decision is withdrawn.,NO,MAP-INTEGRATION-GENERATED,READY_FOR_APPROVAL,H0_PREPARATION
